,URL,Dish,Cuisine,Total Time,Ingredients
188,https://www.vegrecipesofindia.com/ghee-roast-dosa-recipe/,Ghee Roast Dosa,South Indian,10 hrs 20 mins,"['Ingredients', '1.5 cups idli rice or parboiled rice or 330 grams parboiled rice (ukda chawal or sela chawal)', '125 grams urad dal or ½ cup urad dal (split and husked black gram)', '1 tablespoon chana dal (split and husked bengal gram)', '35 grams thick poha or ⅓ cup thick poha (flattened rice)', '20 methi seeds (fenugreek seeds)', '1 cup water for soaking urad dal', '2 cups water for soaking rice', '½ teaspoon rock salt', '1 cup water for grinding rice. can also add ¾ cup water for grinding rice', '½ cup water for grinding dal', 'ghee (clarified butter) as required']"
189,https://www.vegrecipesofindia.com/mix-vegetable-pakora-recipe/,Assorted Pakora | How To Prepare Assorted Vegetable Pakora Platter,Indian,50 mins,"['Ingredients', 'For Pakora Batter', '3 cups gram flour (besan)', '1 cup rice flour', '1 teaspoon carom seeds', '1 teaspoon white sesame seeds - optional', '1 to 2 pinch asafoetida (hing)', '1 teaspoon red chili powder', '½ teaspoon turmeric powder', 'water to make the batter', 'oil for frying', 'salt as required', 'The Vegetables', '2 small brinjals, sliced (eggplant)', '1 large potato, thinly sliced', '4 green chili – the larger variety of green chillies meant for pakoras, slit from one side (pakora bhajji)', '2 to 3 slices of bread']"
190,https://www.vegrecipesofindia.com/kashmiri-biryani-vegetarian-biryani/,Kashmiri Biryani (With Vegetables),"Indian, Kashmiri",1 hr 10 mins,"['Ingredients', 'For Rice', '1.25 cups basmati rice soaked for 30 mins', '5 cups water to cook the rice', 'salt as required', '1 pinch saffron', 'For The Veg Curry', '½ cup chopped carrot', '½ cup chopped cauliflower', '½ cup green peas', '½ cup chopped potato', '3 tablespoons ghee (clarified butter) or oil', '1 teaspoon caraway seeds', '2 inch cinnamon', '2 black cardamoms', '3 to 4 green cardamoms', '3 to 4 cloves', '1 or 2 single strands of mace', '1.5 teaspoon fennel powder', '1 teaspoon dry ginger powder', '½ or 1 teaspoon red chili powder', '1 teaspoon garam masala powder or kashmiri ver masala', '¼ teaspoon asafoetida powder (hing)', '¼ teaspoon grated nutmeg', '5 to 6 tablespoon beaten fresh yogurt (curd) - dairy or cashew yogurt', '1 cup water or add as required', 'salt as required', 'For The Layers', '2 tablespoons chopped mint leaves', '2 tablespoons chopped coriander leaves (cilantro leaves)', '2 pinches of saffron soaked in ⅔ cup warm water or warm milk or warm yogurt', 'For Garnish', '20 to 25 whole cashews or a mix of almonds, cashews and raisins - roasted or fried in some oil', 'a few mint leaves - optional']"
191,https://www.vegrecipesofindia.com/vangi-bhath-recipe/,Vangi Bath | Brinjal Rice,Karnataka,50 mins,"['Ingredients', 'For Cooking Rice', '225 grams sona masuri rice or 1 heaped cup of rice', '¼ teaspoon salt', '2 cups water', 'For Preparing Tamarind Pulp', '½ tablespoon tightly packed tamarind', '¼ cup hot water', 'Other Ingredients', '2 tablespoons peanut oil - can also use sesame oil or sunflower oil', '½ teaspoon mustard seeds', '½ teaspoon urad dal', '2 tablespoons roasted peanuts or cashews', '1 sprig curry leaves or 10 to 12 curry leaves', '⅛ teaspoon asafoetida (hing)', '1 to 2 dry red chilies', '200 grams small to medium sized green or purple brinjal (baingan or vangi or egg plant) - cut in long pieces and soaked in salted water for 15 to 20 minutes', '¼ teaspoon turmeric powder', '2 to 2.5 tablespoons vangi bath masala powder', 'salt as per taste', '2 tablespoon fresh grated coconut, optional', '¼ to ½ teaspoon jaggery powder', '2 to 3 tablespoons chopped coriander leaves - optional']"
192,https://www.vegrecipesofindia.com/mango-chutney/,Mango Chutney (Bengali Style),Bengali,20 mins,"['Ingredients', '2 medium sized juicy semi ripe mangoes', '½ teaspoon panch phoran - equal mix of cumin, fennel, mustard, nigella & fenugreek seeds', '2 tablespoon powdered jaggery or as required - adjust as per the sweetness of the mangoes', '1 tablespoon peanut oil or any vegetable oil', '½ inch ginger - grated or finely chopped', '¼ teaspoon red chili powder', '1 pinch garam masala powder', '1 pinch asafoetida (hing)', 'salt as required']"
193,https://www.vegrecipesofindia.com/mirch-pakoras-chilly-pakoras/,Mirchi Pakoda | Mirchi Bhajiya | Mirchi Pakora,Indian,30 mins,"['Ingredients', '6 to 7 medium to large green chillies or mirch', 'oil for frying', 'For Mirchi Pakoda Batter', '1 cup gram flour (besan)', '½ teaspoon carom seeds (ajwain)', '¼ tsp chilli powder', '¼ tsp turmeric powder', '¼ tsp garam masala powder', '1 pinch asafoetida (hing)', '1 pinch baking soda (optional)', 'salt as required', 'water as required, to make a thick batter']"
194,https://www.vegrecipesofindia.com/rice-rava-upma-recipe-akki-uppittu/,Rice Rava Uppittu Recipe | Akki Tari Uppittu Recipe | Rice Rava Upma,South Indian,15 mins,"['Ingredients', '1 cup rice or 200 grams rice - which yields 1 cup rice and 1 cup + ½ tablespoon of broken rice', '2 teaspoon whole peppercorns (sabut kali mirch)', '¾ cup skinned lilva beans (avrekaalu or hyacinth beans) - you can use frozen or fresh ones. i used frozen beans', '1 tablespoon oil', '1 teaspoon mustard seeds (rai)', '1 teaspoon chana dal (split yellow peas)', '1 teaspoon urad dal (split black gram)', '1 finely chopped green chili (hari mirch)', '1 halved spicy dry red chili (sookhi lal mirch)', '2 tablespoons of curry leaves (kadi patta)', 'salt to taste', '2.5 cups of water']"
195,https://www.vegrecipesofindia.com/luchi-recipe-bengali-luchi-recipe/,"Luchi Recipe For Durga Puja, How To Make Luchi Recipe | Step By Step",Bengali,1 hr 30 mins,"['Ingredients', '2 cups all purpose flour', '2 tablespoon ghee or 2.5 tablespoon oil', 'water as required', 'salt as required', 'ghee or oil for deep frying']"
196,https://www.vegrecipesofindia.com/kala-vatana-amti-black-peas-curry/,Kala Vatana Amti Recipe | Black Peas Curry Recipe | Kalya Vatanyche Amti Recipe,Maharashtrian,8 hrs 45 mins,"['Ingredients', 'Main Ingredients For Kala Vatana Amti:', '¾ cup dry black peas (kala vatana)', '1 medium tomato, chopped', '¼ teaspoon turmeric powder (haldi)', '½ teaspoon red chili powder (lal mirch powder)', '¾ to 1 teaspoon garam masala powder or goda masala or malvani masala', '2 tablespoons oil', '1 teaspoon mustard seeds (rai)', 'salt as required', 'For Roasting The Masala:', '2 teaspoons oil', '4 to 5 cloves (laung)', '10 to 12 whole black pepper (sabut kalimirch)', '1 tablespoon coriander seeds (sabut dhania)', '1 cup heaped fresh grated coconut']"
197,https://www.vegrecipesofindia.com/raw-banana-fry-recipe-vazhakkai-fry/,Vazhakkai Fry | Banana Fry,South Indian,30 mins,"['Ingredients', '300 grams unripe banana sliced or 4 small to medium-sized raw unripe plantains or vazhakkai', '2 tablespoon oil', '¼ teaspoon mustard seeds', '6 to 7 curry leaves', '1 pinch asafoetida (hing)', '½ teaspoon red chili powder', '½ teaspoon coriander powder', '¼ teaspoon turmeric powder', 'salt as required', '1 tablespoon chopped coriander leaves']"
198,https://www.vegrecipesofindia.com/green-chutney-for-chaat-recipes/,Green Chutney Recipe For Chaat Recipes | Green Chutney For Chaat Snacks,Indian,15 mins,"['Ingredients', '2 cups tightly packed coriander leaves (cilantro leaves) - chopped', '2 green chilies - chopped, add more for a spicy chutney', '½ inch ginger - chopped (optional)', '¼ to ½ teaspoon lime juice or add as per taste', '½ teaspoon cumin powder', '½ teaspoon chaat masala', '½ teaspoon salt or as required', '1 to 2 teaspoon water for grinding or add as required']"
199,https://www.vegrecipesofindia.com/masala-poori-spicy-poori/,Masaledar Poori | Teekha Poori | Spicy Indian Fry Bread,"Gujarati, Maharashtrian",1 hr 5 mins,"['Ingredients', '2 cups whole wheat flour', '1 teaspoon red chilli powder or ½ teaspoon cayenne pepper', '1 teaspoon cumin powder (ground cumin)', '1 teaspoon coriander powder (ground coriander)', '½ teaspoon black pepper powder', '½ teaspoon turmeric powder (ground turmeric)', '½ teaspoon carom seeds (ajwain or thymol seeds)', '1 teaspoon salt or add as required', '1 teaspoon oil', '½ cup water or as required for kneading', 'oil for deep frying']"
200,https://www.vegrecipesofindia.com/khatta-meetha-kaddu-sweet-sour-pumpkin/,Khatta Meetha Kaddu Recipe | Sweet Sour Pumpkin Recipe For Fasting,Indian,40 mins,"['Ingredients', '2 cups pumpkin (kaddu or petha)', '1 teaspoon cumin', '¼ teaspoon roasted cumin powder', '¼ teaspoon black pepper powder', '½ teaspoon dry mango powder (amchur powder) or as required- i added ½ teaspoon amchur as i am using a really strong organic amchur powder. so add as required depending on the quality of the amchur powder', '1 tablespoon peanut oil', '1 to 2 teaspoon sugar or as required', 'rock salt or sendha namak or upwas ka namak as required', 'coriander leaves for garnishing']"
201,https://www.vegrecipesofindia.com/aloo-posto-recipe/,Aloo Posto,Bengali,30 mins,"['Ingredients', 'For Posto Paste', '3 tablespoons white poppy seeds (khus khus)', '¼ cup water for soaking', '1 tablespoon water for grinding', '1 green chilli - roughly chopped', 'Other Ingredients', '300 grams potatoes or 2 large potatoes', '2 tablespoons mustard oil', '½ teaspoon nigella seeds (kalonji)', '¼ teaspoon turmeric powder - optional', '2 green chilies - whole with their crowns removed', 'salt as required', '½ to ⅔ cup water or add as required', '¼ teaspoon sugar (optional)']"
202,https://www.vegrecipesofindia.com/vrat-ke-pakore-kuttu-ke-pakore/,Vrat Ke Pakore Recipe | Kuttu Ke Pakore Recipe | Kuttu Pakora Recipe,North Indian,50 mins,"['Ingredients', '3 to 4 medium potatoes', '5 tablespoon kuttu ka atta (buckwheat flour)', '2 tablespoon peanuts', '1 green chili, chopped', '1 or 1.5 teaspoon dry pomegranate seeds (anardana)', '½ teaspoon cumin powder', 'approx ¾ to 1 cup water or as required', 'oil for deep or shallow frying', 'rock salt or sendha namak or upwas ka namak as required']"
203,https://www.vegrecipesofindia.com/cornflakes-chivda-recipe-makai-chivda/,"Cornflakes Chivda Recipe, How To Make Cornflakes Chivda | Makai Chivda",Indian,25 mins,"['Ingredients', '2 cups dried cornflakes (makai poha) - not the ready to eat cereal variety', '⅓ cup peanuts', '⅓ cup cashews', '2 to 3 tablespoon roasted chana dal (roasted bengal gram) - optional', '3 tablespoon golden raisins', '8 to 10 curry leaves', '½ tablespoon powdered sugar or as required', '½ teaspoon red chili powder or as required', '¼ teaspoon turmeric powder', 'fine salt or powdered salt as required - you can add the regular kind of salt, but not sea salt crystals.', 'oil for deep frying']"
204,https://www.vegrecipesofindia.com/instant-dosa-mix-recipe/,Homemade Instant Dosa Mix Flour (Ready To Use),South Indian,10 mins,"['Ingredients', '200 grams urad dal or 1 cup urad dal (split and husked black gram)', '¼ teaspoon methi seeds (fenugreek seeds)', '500 grams rice rava or 3 cups rice rava', '20 grams besan or ¼ cup besan (gram flour)', '1 teaspoon salt or add as required']"
205,https://www.vegrecipesofindia.com/rice-rava-upma-recipe-akki-uppittu/,Rice Rava Uppittu Recipe | Akki Tari Uppittu Recipe | Rice Rava Upma,South Indian,15 mins,"['Ingredients', '1 cup rice or 200 grams rice - which yields 1 cup rice and 1 cup + ½ tablespoon of broken rice', '2 teaspoon whole peppercorns (sabut kali mirch)', '¾ cup skinned lilva beans (avrekaalu or hyacinth beans) - you can use frozen or fresh ones. i used frozen beans', '1 tablespoon oil', '1 teaspoon mustard seeds (rai)', '1 teaspoon chana dal (split yellow peas)', '1 teaspoon urad dal (split black gram)', '1 finely chopped green chili (hari mirch)', '1 halved spicy dry red chili (sookhi lal mirch)', '2 tablespoons of curry leaves (kadi patta)', 'salt to taste', '2.5 cups of water']"
206,https://www.vegrecipesofindia.com/aloo-gobi-methi-tuk-recipe/,Sindhi Aloo Gobi Methi Tuk,"Indian, Sindhi",40 mins,"['Ingredients', '2 medium potatoes or 140 to 150 grams aloo', '1 small head cauliflower or 100 to 125 grams gobi', '1 cup fresh fenugreek leaves (methi leaves) - tightly packed', '1 green chili + ½ inch ginger - made into a paste in a mortar-pestle or about 1.5 teaspoon ginger - green chili paste', '½ teaspoon cumin seeds', '1 pinch turmeric powder', '¼ teaspoon kashmiri red chili powder', '¼ teaspoon asafoetida powder (hing)', '¼ teaspoon dry mango powder (amchur powder)', '½ teaspoon coriander powder (ground coriander)', '1.5 teaspoon chaat masala', '2.5 tablespoon oil', 'rock salt or black salt as required']"
207,https://www.vegrecipesofindia.com/drumstick-rasam/,Drumstick Rasam,South Indian,50 mins,"['Ingredients', 'Main Ingredients', '2 drumsticks, rinsed, peeled and chopped into 1.5 to 2 inch long pieces', '2 medium sized ripe tomatoes - pureed, approx 1 cup tomato puree', '1 tablespoon seedless tamarind, soaked in ½ cup water for 30 minutes', '1.5 to 2 cups water - adjust as required', '2 to 3 teaspoon rasam powder', '1 or 2 teaspoon jaggery or as required', '½ teaspoon turmeric powder', '¼ or ½ teaspoon red chili powder', '¼ cup coriander leaves, chopped (cilantro leaves)', 'For Tempering', '1 teaspoon mustard', '1 teaspoon cumin', '1 teaspoon urad dal, optional', '¼ teaspoon fenugreek seeds (methi dana)', '2 dry red chilies, whole or halved and deseeded', '1 pinch asafoetida (hing)', '1 sprig curry leaves', '1 to 1.5 tablespoon oil']"
208,https://www.vegrecipesofindia.com/amti-recipe-maharashtrian-amti-recipe/,"Amti Recipe, How To Make Amti | Amti Dal Recipe With Toor Dal","Indian, Maharashtrian",35 mins,"['Ingredients', 'For Cooking The Dal', '½ cup arhar dal (toor dal or tuvar dal or pigeon pea lentils)', '1 pinch turmeric powder (haldi)', '1.5 to 2 cups water for pressure cooking', 'Other Ingredients For Amti Recipe', '2 kokums or 1 teaspoon seedless tamarind tightly packed + 2 tablespoon hot water', '1.5 to 2 teaspoons goda masala (kala masala)', '½ tablespoon powdered jaggery (gud) or as required', '½ tablespoon chopped coriander leaves (dhania leaves)', '½ to 1 cup water to be added later or add as required', '1 to 1.5 tablespoon grated coconut optional', 'salt as required', 'For Tempering Amti Dal', '½ teaspoon mustard seeds (rai)', '7 to 9 curry leaves (kadi patta)', '1 to 2 green chillies or ¼ to ½ teaspoon red chilli powder', '¼ teaspoon turmeric powder (haldi)', '1 pinch asafoetida (hing)', '1.5 to 2 tablespoon oil or ghee', 'For Garnish:', 'few chopped coriander leaves (dhania patta)']"
209,https://www.vegrecipesofindia.com/arbi-fry-recipe/,"Arbi Fry Recipe, How To Make Arbi Fry | Seppankizhangu Fry",North Indian,32 mins,"['Ingredients', '250 grams arbi (taro or colocasia roots or seppankizhangu)', '2 cups water for pressure cooking arbi', '¼ teaspoon ajwain (carom seeds)', '½ teaspoon crushed black pepper or ⅓ teaspoon black pepper powder (kali mirch powder)', '½ teaspoon cumin powder (jeera powder)', '½ teaspoon dry mango powder (amchur) or dry pomegranate powder', '1 small green chili chopped or ¼ teaspoon red chili powder', '½ tablespoon peanut oil (moongphali ka tel)', '1 tablespoon chopped coriander leaves or mint leaves', 'rock salt (sendha namak) as required']"
210,https://www.vegrecipesofindia.com/aloo-posto-recipe/,Aloo Posto,Bengali,30 mins,"['Ingredients', 'For Posto Paste', '3 tablespoons white poppy seeds (khus khus)', '¼ cup water for soaking', '1 tablespoon water for grinding', '1 green chilli - roughly chopped', 'Other Ingredients', '300 grams potatoes or 2 large potatoes', '2 tablespoons mustard oil', '½ teaspoon nigella seeds (kalonji)', '¼ teaspoon turmeric powder - optional', '2 green chilies - whole with their crowns removed', 'salt as required', '½ to ⅔ cup water or add as required', '¼ teaspoon sugar (optional)']"
211,https://www.vegrecipesofindia.com/raw-banana-plaintain-pakoras-bhajiya-recipe/,Banana Bajji | Vazhakkai Bajji,South Indian,25 mins,"['Ingredients', '2 medium raw unripe bananas or plantains or vazhakkai', '1 cup gram flour (besan)', '2 tablespoons rice flour (optional)', '¼ teaspoon red chilli powder', '¼ teaspoon turmeric powder', '1 to 2 pinches baking soda', '1 generous pinch of asafoetida (hing)', 'salt as required', '½ to ⅔ cup water or add as required', 'oil for deep frying, as required']"
212,https://www.vegrecipesofindia.com/sabudana-pakora-fasting-vrat-recipe/,Sabudana Pakoda Recipe | Sabudana Pakora Recipe | Fasting Snacks Recipes,North Indian,8 hrs 20 mins,"['Ingredients', '½ cup sabudana (tapioca pearls)', '1 large potato', '¾ teaspoon cumin seeds', '½ to 1 teaspoon sugar', '1 green chili , chopped', '2 tablespoon kuttu ka atta (buckwheat flour)', '¼ cup peanuts', 'rock salt or sendha namak as required']"
213,https://www.vegrecipesofindia.com/sweet-corn-capsicum-sandwich-recipe/,Corn Capsicum Sandwich Recipe | Grilled Sweet Corn Capsicum Sandwich,World,30 mins,"['Ingredients', '1 cup steamed or boiled sweet corn kernels', '⅓ cup finely chopped bell pepper or 85 grams bell pepper (capsicum) - finely chopped', '½ teaspoon black pepper, crushed or 1 teaspoon crushed black pepper', '1 tablespoon chopped parsley leaves or 2 tablespoons chopped coriander leaves or add fresh herbs of your choice', '¼ cup grated cheese or 25 grams cheese, processed cheese or cheddar cheese', '2 to 3 tablespoon cream or white sauce - optional', '10 to 12 bread slices', 'butter as required', 'salt as required']"
214,https://www.vegrecipesofindia.com/paneer-bread-rolls-recipe/,Paneer Bread Roll (Baked),Indian,25 mins,"['Ingredients', '8 to 10 slices of whole wheat bread, can also use brown bread, multi grain bread or white bread', '250 grams paneer (cottage cheese)', '1 green chili, chopped', '½ teaspoon finely chopped or minced ginger', '1 tablespoon chopped coriander leaves or parsley leaves', '¼ teaspoon red chili powder', '¼ teaspoon coriander powder (ground coriander)', '¼ teaspoon garam masala powder', '½ teaspoon chaat masala powder or ½ teaspoon amchur powder (amchur)', 'salt as required', 'a bit of oil or softened butter for brushing']"
215,https://www.vegrecipesofindia.com/vrat-ke-pakore-kuttu-ke-pakore/,Vrat Ke Pakore Recipe | Kuttu Ke Pakore Recipe | Kuttu Pakora Recipe,North Indian,50 mins,"['Ingredients', '3 to 4 medium potatoes', '5 tablespoon kuttu ka atta (buckwheat flour)', '2 tablespoon peanuts', '1 green chili, chopped', '1 or 1.5 teaspoon dry pomegranate seeds (anardana)', '½ teaspoon cumin powder', 'approx ¾ to 1 cup water or as required', 'oil for deep or shallow frying', 'rock salt or sendha namak or upwas ka namak as required']"
216,https://www.vegrecipesofindia.com/kala-chana-sundal-ganesh-chaturthi/,Kala Chana Sundal Recipe | Konda Kadalai Sundal Recipe | Black Chana Sundal Recipe,South Indian,8 hrs 30 mins,"['Ingredients', '½ cup black chickpeas (kala chana)', '2.5 to 3 cups water for pressure cooking the black chickpeas', '¾ teaspoon black mustard seeds', '¾ teaspoon spilt and skinned black gram (urad dal)', '1 green chili, chopped', '1 dry red chili, kept whole or halved and deseeded', '1 pinch asafoetida (hing)- optional', '1 to 2 tablespoon grated fresh coconut', '10 to 12 curry leaves', 'few drops of lemon juice (optional)', '1 tablespoon coconut oil or peanut oil', 'rock salt as required']"
217,https://www.vegrecipesofindia.com/idli-podi-recipe-milagai-podi/,Idli Podi,South Indian,15 mins,"['Ingredients', '¼ cup urad dal (husked and split or whole black gram)', '¼ cup chana dal (husked and split or whole bengal gram), roasted chana dal can also be used', '4 to 5 dry red chilies', '2 tablespoons white sesame seeds', '½ teaspoon asafoetida (hing)', '½ teaspoons oil – optional', '1 to 1.5 teaspoons salt or add as per taste', '2 sprigs curry leaves or 22 to 24 curry leaves']"
218,https://www.vegrecipesofindia.com/tendli-bhaat-recipe-tondli-bhaat/,Tendli Bhaat Recipe | Kovakkai Rice Recipe | Tondli Bhaat Recipe,Maharashtrian,30 mins,"['Ingredients', '200 to 250 grams tendli (tondli or ivy gourd or kovakkai)', '1.5 cups ambe mohur rice or sona masuri or basmati rice', '3 cups water for cooking rice', '1 tablespoon fresh yogurt (curd) - optional', '2 tablespoon oil', '1 teaspoon mustard seeds', '2 small tej patta or 1 medium to large tej patta (indian bay leaf)', '½ inch ginger - chopped', '1 to 2 green chilies - chopped', '1 pinch asafoetida (hing)', '¼ teaspoon turmeric powder', '½ teaspoon red chili powder', '3 teaspoon goda masala or add as required - you can add ½ teaspoon garam masala powder instead of goda masala', '10 to 12 whole cashews', '2 to 3 tablespoon chopped coriander leaves (cilantro leaves)', 'salt as required']"
219,https://www.vegrecipesofindia.com/drumstick-rasam/,Drumstick Rasam,South Indian,50 mins,"['Ingredients', 'Main Ingredients', '2 drumsticks, rinsed, peeled and chopped into 1.5 to 2 inch long pieces', '2 medium sized ripe tomatoes - pureed, approx 1 cup tomato puree', '1 tablespoon seedless tamarind, soaked in ½ cup water for 30 minutes', '1.5 to 2 cups water - adjust as required', '2 to 3 teaspoon rasam powder', '1 or 2 teaspoon jaggery or as required', '½ teaspoon turmeric powder', '¼ or ½ teaspoon red chili powder', '¼ cup coriander leaves, chopped (cilantro leaves)', 'For Tempering', '1 teaspoon mustard', '1 teaspoon cumin', '1 teaspoon urad dal, optional', '¼ teaspoon fenugreek seeds (methi dana)', '2 dry red chilies, whole or halved and deseeded', '1 pinch asafoetida (hing)', '1 sprig curry leaves', '1 to 1.5 tablespoon oil']"
220,https://www.vegrecipesofindia.com/tomato-thokku-recipe-tomato-thokku/,Thakkali Thokku Recipe | Tomato Thokku Recipe | How To Make Thakkali Thokku,South Indian,40 mins,"['Ingredients', '3 medium to large ripe red tomatoes', '1 teaspoon tamarind, seeds removed. (you could use tamarind paste)', '½ inch ginger (adrak), chopped', '1 teaspoon urad dal', '½ teaspoon mustard seeds (rai)', '½ teaspoon cumin seeds (jeera)', '1 red chili (sookhi lal mirch)', '10 to 12 curry leaves (kadi patta), chopped or whole', '½ teaspoon turmeric powder (haldi)', '¼ teaspoon chili powder ( i used less amount, use more if you want the thokku to be spicy)', '1 pinch asafoetida (hing)', '2 tablespoons oil', 'salt as required']"
221,https://www.vegrecipesofindia.com/ribbon-pakoda-recipe/,"Ribbon Pakoda Recipe, How To Make Ribbon Pakoda | Ribbon Murukku","South Indian, Tamil Nadu",30 mins,"['Ingredients', '½ cup roasted chana dal or 70 grams', '1 dry red chilli , broken and seeds removed', '½ teaspoon cumin seeds', '½ cup besan or 70 grams (gram flour)', '½ cup heaped rice flour or 100 grams', '⅛ teaspoon hing or 2 pinches of hing (asafoetida)', '1 teaspoon salt or add as required', '1 teaspoon white sesame seeds , optional', '2 tablespoons butter or oil', '⅓ cup water or add as required', 'oil for deep frying as required']"
222,https://www.vegrecipesofindia.com/sookha-kala-chana-recipe/,Sookha Kala Chana For Navratri Pooja,"North Indian, Punjabi",8 hrs 20 mins,"['Ingredients', '¾ cup kala chana (black chickpeas) - soaked overnight', '1 teaspoon cumin seeds', '¼ teaspoon turmeric powder', '½ teaspoon kashmiri red chili powder', '¼ teaspoon garam masala powder', '2 tablespoon mustard oil', '2 cups water for soaking the black chickpeas', 'salt as required']"
223,https://www.vegrecipesofindia.com/kaddu-pakora-pumpkin-fritters/,Kaddu Pakora Recipe | Pumpkin Fritters Recipe | Kaddu Pakoda,Indian,40 mins,"['Ingredients', '¾ cup finely chopped pumpkin (kaddu or petha)', '¾ cup chopped boiled potato or 1 medium sized potato (aloo)', '½ teaspoon cumin powder (jeera powder)', '¼ teaspoon black pepper powder (kali mirch powder)', '1 green chilli, chopped (hari mirch)', '½ cup singhare ka atta (water chestnut flour)', '¾ cup amaranth flour (rajgira ke atta)', 'sendha namak or sock salt as required', 'water as required', 'oil as required']"
224,https://www.vegrecipesofindia.com/bhutte-ka-kees-recipe/,Bhutte Ka Kees (Indore Style),Indian Street Food,30 mins,"['Ingredients', 'Main Ingredients', '3 medium to large corn cobs - desi corn or sweet corn (bhutta or makai)', '1 tablespoon oil', '¼ teaspoon mustard seeds', '½ teaspoon cumin seeds', '1 teaspoon finely chopped ginger', '1 green chili - chopped', '¼ teaspoon turmeric powder', '¼ teaspoon kashmiri red chili powder - optional', '¼ teaspoon coriander powder - optional', '1 pinch of asafoetida (hing)', '½ cup milk - instead of milk, ½ cup water can be added', 'salt as required', 'For Garnish', 'some grated fresh coconut', 'some chopped coriander leaves', 'lemon juice as required']"
225,https://www.vegrecipesofindia.com/paneer-bread-rolls-recipe/,Paneer Bread Roll (Baked),Indian,25 mins,"['Ingredients', '8 to 10 slices of whole wheat bread, can also use brown bread, multi grain bread or white bread', '250 grams paneer (cottage cheese)', '1 green chili, chopped', '½ teaspoon finely chopped or minced ginger', '1 tablespoon chopped coriander leaves or parsley leaves', '¼ teaspoon red chili powder', '¼ teaspoon coriander powder (ground coriander)', '¼ teaspoon garam masala powder', '½ teaspoon chaat masala powder or ½ teaspoon amchur powder (amchur)', 'salt as required', 'a bit of oil or softened butter for brushing']"
226,https://www.vegrecipesofindia.com/suran-chips-yam-chips/,Suran Chips Recipe | Elephant Foot Yam Chips | How To Make Yam Chips,South Indian,50 mins,"['Ingredients', '250 grams elephant foot yam, (suran or zimikand) peeled, washed and sliced.', '1 teaspoon red chili powder (lal mirch powder)', '½ teaspoon turmeric powder (haldi)', '1 to 2 tablespoon lemon juice', 'salt as required', 'oil for frying, as required', 'a few coriander leaves and lemon wedges for garnish']"
227,https://www.vegrecipesofindia.com/cabbage-bhaji-recipe-gobi-sabzi/,Cabbage Bhaji,Goan,30 mins,"['Ingredients', '2.5 tablespoons oil', '½ teaspoon cumin seeds', '12 to 15 curry leaves', '1 green chili, chopped', '1 pinch asafoetida (hing)', '4 cups chopped cabbage (patta gobi) or 300 grams cabbage - shredded or chopped', 'salt as required', '¼ cup tightly packed grated coconut or desiccated coconut powder', '2 tablespoons chopped coriander leaves']"
228,https://www.vegrecipesofindia.com/cucumber-raita-recipe/,Cucumber Raita,Indian,15 mins,"['Ingredients', '1 medium sized cucumber, or 1 cup finely chopped cucumber', '1 cup fresh curd (dahi or yogurt)', '½ teaspoon red chili powder/lal mirch powder (optional)', '1 teaspoon roasted cumin powder/bhuna jeera powder', '½ teaspoon chaat masala powder', 'salt as required, can use rock salt, black salt or regular salt', '1 tablespoon chopped coriander leaves or ½ tablespoon chopped mint leaves']"
229,https://www.vegrecipesofindia.com/makhana-raita-recipe/,Makhana Raita | Spiced Phool Makhana Raita,North Indian,15 mins,"['Ingredients', '1 cup fresh chilled yogurt (curd)', '⅔ cup makhana (phool makhana or fox nut or eurayle ferox)', '¼ teaspoon red chili powder', '½ teaspoon roasted cumin powder', '1 pinch garam masala powder', '2 tablespoon chopped coriander leaves', 'black salt or rock salt or regular salt as required']"
230,https://www.vegrecipesofindia.com/idli-podi-recipe-milagai-podi/,Idli Podi,South Indian,15 mins,"['Ingredients', '¼ cup urad dal (husked and split or whole black gram)', '¼ cup chana dal (husked and split or whole bengal gram), roasted chana dal can also be used', '4 to 5 dry red chilies', '2 tablespoons white sesame seeds', '½ teaspoon asafoetida (hing)', '½ teaspoons oil – optional', '1 to 1.5 teaspoons salt or add as per taste', '2 sprigs curry leaves or 22 to 24 curry leaves']"
231,https://www.vegrecipesofindia.com/carrot-chutney-recipe/,Carrot Chutney,"South Indian, Tamil Nadu",15 mins,"['Ingredients', 'Main Ingredients', '150 grams carrots or 1 cup chopped carrots (gajar)', '1 teaspoon oil [can use sesame oil (gingelly oil), peanut oil or sunflower oil]', '1 teaspoon urad dal (husked and split black gram)', '1 teaspoon chana dal (husked and split bengal gram)', '1 green chili', '4 to 5 curry leaves - chopped', '1 pinch of asafoetida (hing)', '⅓ cup grated coconut', '⅓ to ½ cup water', 'salt as required', 'For Tempering', '2 teaspoons oil', '½ teaspoon mustard seeds', '4 to 5 curry leaves', '1 pinch asafoetida (hing)']"
232,https://www.vegrecipesofindia.com/thinai-idli-recipe-foxtail-millet-idli-recipe/,Thinai Idli | Foxtail Millet Idli | Fluffy Savory Okra Idli,South Indian,13 hrs 12 mins,"['Ingredients', '200 grams foxtail millet (navane or kangni or thinai or korra) or 1 cup thinai', '80 grams idli rice or raw rice or ⅓ cup rice - i used sona masoori rice', '80 grams urad dal or ⅓ cup urad dal', '1.5 teaspoon fenugreek seeds (methi dana)', 'salt to taste', 'water as required - approximately ¼ cup and 2 tablespoons water']"
